"","date_graph","time","month","day","gains_losses","value","flux","case"
"415",2019-10-02 06:00:00,7,10,2,"none_floor_convection_loss",-48.763878139091,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"416",2019-10-02 07:00:00,8,10,2,"none_floor_convection_loss",-44.0421605813605,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"417",2019-10-02 08:00:00,9,10,2,"none_floor_convection_loss",-27.9797465086805,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"418",2019-10-02 09:00:00,10,10,2,"none_floor_convection_loss",-12.0317924078671,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"419",2019-10-02 10:00:00,11,10,2,"none_floor_convection_loss",-1.72694680163753,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"420",2019-10-02 11:00:00,12,10,2,"none_floor_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"421",2019-10-02 12:00:00,13,10,2,"none_floor_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"422",2019-10-02 13:00:00,14,10,2,"none_floor_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"423",2019-10-02 14:00:00,15,10,2,"none_floor_convection_loss",-75.5046675139468,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"424",2019-10-02 15:00:00,16,10,2,"none_floor_convection_loss",-81.7209553361272,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"425",2019-10-02 16:00:00,17,10,2,"none_floor_convection_loss",-78.9654578923019,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"426",2019-10-02 17:00:00,18,10,2,"none_floor_convection_loss",-74.696016138924,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"427",2019-10-02 18:00:00,19,10,2,"none_floor_convection_loss",-70.1928016719939,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"428",2019-10-02 19:00:00,20,10,2,"none_floor_convection_loss",-65.5130413012897,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"429",2019-10-02 20:00:00,21,10,2,"none_floor_convection_loss",-61.0730442511222,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"430",2019-10-02 21:00:00,22,10,2,"none_floor_convection_loss",-57.0133637403372,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"431",2019-10-02 22:00:00,23,10,2,"none_floor_convection_loss",-8.38334376388679,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"432",2019-10-02 23:00:00,24,10,2,"none_floor_convection_loss",-4.83563335788275,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"433",2019-10-01 00:00:00,1,10,1,"none_intwalls_convection_loss",-35.8441776630885,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"434",2019-10-01 01:00:00,2,10,1,"none_intwalls_convection_loss",-42.1791006882638,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"435",2019-10-01 02:00:00,3,10,1,"none_intwalls_convection_loss",-46.3203831023097,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"436",2019-10-01 03:00:00,4,10,1,"none_intwalls_convection_loss",-49.5569162968348,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"437",2019-10-01 04:00:00,5,10,1,"none_intwalls_convection_loss",-50.9161361195309,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"438",2019-10-01 05:00:00,6,10,1,"none_intwalls_convection_loss",-49.555678134214,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"439",2019-10-01 06:00:00,7,10,1,"none_intwalls_convection_loss",-47.1987720154595,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"440",2019-10-01 07:00:00,8,10,1,"none_intwalls_convection_loss",-42.4722031863369,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"441",2019-10-01 08:00:00,9,10,1,"none_intwalls_convection_loss",-20.1469447591847,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"442",2019-10-01 09:00:00,10,10,1,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"443",2019-10-01 10:00:00,11,10,1,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"444",2019-10-01 11:00:00,12,10,1,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"445",2019-10-01 12:00:00,13,10,1,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"446",2019-10-01 13:00:00,14,10,1,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"447",2019-10-01 14:00:00,15,10,1,"none_intwalls_convection_loss",-234.761547363555,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"448",2019-10-01 15:00:00,16,10,1,"none_intwalls_convection_loss",-293.038030690669,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"449",2019-10-01 16:00:00,17,10,1,"none_intwalls_convection_loss",-331.221505309302,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"450",2019-10-01 17:00:00,18,10,1,"none_intwalls_convection_loss",-360.055461416962,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"451",2019-10-01 18:00:00,19,10,1,"none_intwalls_convection_loss",-348.320946418394,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"452",2019-10-01 19:00:00,20,10,1,"none_intwalls_convection_loss",-330.492805859069,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"453",2019-10-01 20:00:00,21,10,1,"none_intwalls_convection_loss",-304.845656154498,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"454",2019-10-01 21:00:00,22,10,1,"none_intwalls_convection_loss",-274.622089924496,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"455",2019-10-01 22:00:00,23,10,1,"none_intwalls_convection_loss",-105.076104355178,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"456",2019-10-01 23:00:00,24,10,1,"none_intwalls_convection_loss",-78.7123255316268,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"457",2019-10-02 00:00:00,1,10,2,"none_intwalls_convection_loss",-83.3676735860794,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"458",2019-10-02 01:00:00,2,10,2,"none_intwalls_convection_loss",-78.3161565967002,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"459",2019-10-02 02:00:00,3,10,2,"none_intwalls_convection_loss",-73.7793357153395,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"460",2019-10-02 03:00:00,4,10,2,"none_intwalls_convection_loss",-71.0145904836134,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"461",2019-10-02 04:00:00,5,10,2,"none_intwalls_convection_loss",-65.5992970072925,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"462",2019-10-02 05:00:00,6,10,2,"none_intwalls_convection_loss",-58.8820221346964,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"463",2019-10-02 06:00:00,7,10,2,"none_intwalls_convection_loss",-53.4700888961201,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"464",2019-10-02 07:00:00,8,10,2,"none_intwalls_convection_loss",-43.4377391934428,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"465",2019-10-02 08:00:00,9,10,2,"none_intwalls_convection_loss",-25.4000683122672,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"466",2019-10-02 09:00:00,10,10,2,"none_intwalls_convection_loss",-9.60680255829384,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"467",2019-10-02 10:00:00,11,10,2,"none_intwalls_convection_loss",-0.647925018287559,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"468",2019-10-02 11:00:00,12,10,2,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"469",2019-10-02 12:00:00,13,10,2,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"470",2019-10-02 13:00:00,14,10,2,"none_intwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"471",2019-10-02 14:00:00,15,10,2,"none_intwalls_convection_loss",-103.77088379736,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"472",2019-10-02 15:00:00,16,10,2,"none_intwalls_convection_loss",-119.793201002444,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"473",2019-10-02 16:00:00,17,10,2,"none_intwalls_convection_loss",-122.354225114569,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"474",2019-10-02 17:00:00,18,10,2,"none_intwalls_convection_loss",-119.551114517055,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"475",2019-10-02 18:00:00,19,10,2,"none_intwalls_convection_loss",-112.939659025611,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"476",2019-10-02 19:00:00,20,10,2,"none_intwalls_convection_loss",-103.268694471929,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"477",2019-10-02 20:00:00,21,10,2,"none_intwalls_convection_loss",-92.3527408695481,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"478",2019-10-02 21:00:00,22,10,2,"none_intwalls_convection_loss",-81.1610702067931,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"479",2019-10-02 22:00:00,23,10,2,"none_intwalls_convection_loss",-19.8326961904218,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"480",2019-10-02 23:00:00,24,10,2,"none_intwalls_convection_loss",-12.1148048524131,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"481",2019-10-01 00:00:00,1,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"482",2019-10-01 01:00:00,2,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"483",2019-10-01 02:00:00,3,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"484",2019-10-01 03:00:00,4,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"485",2019-10-01 04:00:00,5,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"486",2019-10-01 05:00:00,6,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"487",2019-10-01 06:00:00,7,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"488",2019-10-01 07:00:00,8,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"489",2019-10-01 08:00:00,9,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"490",2019-10-01 09:00:00,10,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"491",2019-10-01 10:00:00,11,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"492",2019-10-01 11:00:00,12,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"493",2019-10-01 12:00:00,13,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"494",2019-10-01 13:00:00,14,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"495",2019-10-01 14:00:00,15,10,1,"south_extwalls_convection_loss",-92.658280338468,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"496",2019-10-01 15:00:00,16,10,1,"south_extwalls_convection_loss",-117.149765454064,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"497",2019-10-01 16:00:00,17,10,1,"south_extwalls_convection_loss",-127.348544438068,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"498",2019-10-01 17:00:00,18,10,1,"south_extwalls_convection_loss",-130.371756085028,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"499",2019-10-01 18:00:00,19,10,1,"south_extwalls_convection_loss",-120.974235684681,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"500",2019-10-01 19:00:00,20,10,1,"south_extwalls_convection_loss",-93.590134935951,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"501",2019-10-01 20:00:00,21,10,1,"south_extwalls_convection_loss",-62.3289465892934,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"502",2019-10-01 21:00:00,22,10,1,"south_extwalls_convection_loss",-38.4539422974855,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"503",2019-10-01 22:00:00,23,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"504",2019-10-01 23:00:00,24,10,1,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"505",2019-10-02 00:00:00,1,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"506",2019-10-02 01:00:00,2,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"507",2019-10-02 02:00:00,3,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"508",2019-10-02 03:00:00,4,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"509",2019-10-02 04:00:00,5,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"510",2019-10-02 05:00:00,6,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"511",2019-10-02 06:00:00,7,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"512",2019-10-02 07:00:00,8,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"513",2019-10-02 08:00:00,9,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"514",2019-10-02 09:00:00,10,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"515",2019-10-02 10:00:00,11,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"516",2019-10-02 11:00:00,12,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"517",2019-10-02 12:00:00,13,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"518",2019-10-02 13:00:00,14,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"519",2019-10-02 14:00:00,15,10,2,"south_extwalls_convection_loss",-40.4925671288049,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"520",2019-10-02 15:00:00,16,10,2,"south_extwalls_convection_loss",-45.5759894431429,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"521",2019-10-02 16:00:00,17,10,2,"south_extwalls_convection_loss",-41.1663844925811,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"522",2019-10-02 17:00:00,18,10,2,"south_extwalls_convection_loss",-32.5704295082268,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"523",2019-10-02 18:00:00,19,10,2,"south_extwalls_convection_loss",-20.9990015815376,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"524",2019-10-02 19:00:00,20,10,2,"south_extwalls_convection_loss",-10.7583960539262,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"525",2019-10-02 20:00:00,21,10,2,"south_extwalls_convection_loss",-4.31402500014164,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"526",2019-10-02 21:00:00,22,10,2,"south_extwalls_convection_loss",-0.561450447187836,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"527",2019-10-02 22:00:00,23,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"528",2019-10-02 23:00:00,24,10,2,"south_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"529",2019-10-01 00:00:00,1,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"530",2019-10-01 01:00:00,2,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"531",2019-10-01 02:00:00,3,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"532",2019-10-01 03:00:00,4,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"533",2019-10-01 04:00:00,5,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"534",2019-10-01 05:00:00,6,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"535",2019-10-01 06:00:00,7,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"536",2019-10-01 07:00:00,8,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"537",2019-10-01 08:00:00,9,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"538",2019-10-01 09:00:00,10,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"539",2019-10-01 10:00:00,11,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"540",2019-10-01 11:00:00,12,10,1,"north_extwalls_convection_loss",-9.46987785822259,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"541",2019-10-01 12:00:00,13,10,1,"north_extwalls_convection_loss",-23.6477802523402,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"542",2019-10-01 13:00:00,14,10,1,"north_extwalls_convection_loss",-33.4144975450903,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"543",2019-10-01 14:00:00,15,10,1,"north_extwalls_convection_loss",-102.829086495485,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"544",2019-10-01 15:00:00,16,10,1,"north_extwalls_convection_loss",-104.725270896491,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"545",2019-10-01 16:00:00,17,10,1,"north_extwalls_convection_loss",-95.6505305850695,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"546",2019-10-01 17:00:00,18,10,1,"north_extwalls_convection_loss",-84.3057584008283,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"547",2019-10-01 18:00:00,19,10,1,"north_extwalls_convection_loss",-67.7093850108603,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"548",2019-10-01 19:00:00,20,10,1,"north_extwalls_convection_loss",-44.9298128130153,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"549",2019-10-01 20:00:00,21,10,1,"north_extwalls_convection_loss",-26.9270808530691,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"550",2019-10-01 21:00:00,22,10,1,"north_extwalls_convection_loss",-15.4638571773681,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"551",2019-10-01 22:00:00,23,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"552",2019-10-01 23:00:00,24,10,1,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"553",2019-10-02 00:00:00,1,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"554",2019-10-02 01:00:00,2,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"555",2019-10-02 02:00:00,3,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"556",2019-10-02 03:00:00,4,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"557",2019-10-02 04:00:00,5,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"558",2019-10-02 05:00:00,6,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"559",2019-10-02 06:00:00,7,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"560",2019-10-02 07:00:00,8,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"561",2019-10-02 08:00:00,9,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"562",2019-10-02 09:00:00,10,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"563",2019-10-02 10:00:00,11,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"564",2019-10-02 11:00:00,12,10,2,"north_extwalls_convection_loss",-2.48879261933361,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"565",2019-10-02 12:00:00,13,10,2,"north_extwalls_convection_loss",-6.40964633953107,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"566",2019-10-02 13:00:00,14,10,2,"north_extwalls_convection_loss",-8.39644328352369,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"567",2019-10-02 14:00:00,15,10,2,"north_extwalls_convection_loss",-31.0442776898217,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"568",2019-10-02 15:00:00,16,10,2,"north_extwalls_convection_loss",-27.8697327252526,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"569",2019-10-02 16:00:00,17,10,2,"north_extwalls_convection_loss",-21.3543783392457,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"570",2019-10-02 17:00:00,18,10,2,"north_extwalls_convection_loss",-14.6608543357408,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"571",2019-10-02 18:00:00,19,10,2,"north_extwalls_convection_loss",-7.91548075845931,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"572",2019-10-02 19:00:00,20,10,2,"north_extwalls_convection_loss",-3.46744518426123,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"573",2019-10-02 20:00:00,21,10,2,"north_extwalls_convection_loss",-0.987740424619209,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"574",2019-10-02 21:00:00,22,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"575",2019-10-02 22:00:00,23,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"576",2019-10-02 23:00:00,24,10,2,"north_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"577",2019-10-01 00:00:00,1,10,1,"west_extwalls_convection_loss",-5.54659092667543,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"578",2019-10-01 01:00:00,2,10,1,"west_extwalls_convection_loss",-1.98356546500202,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"579",2019-10-01 02:00:00,3,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"580",2019-10-01 03:00:00,4,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"581",2019-10-01 04:00:00,5,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"582",2019-10-01 05:00:00,6,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"583",2019-10-01 06:00:00,7,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"584",2019-10-01 07:00:00,8,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"585",2019-10-01 08:00:00,9,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"586",2019-10-01 09:00:00,10,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"587",2019-10-01 10:00:00,11,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"588",2019-10-01 11:00:00,12,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"589",2019-10-01 12:00:00,13,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"590",2019-10-01 13:00:00,14,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"591",2019-10-01 14:00:00,15,10,1,"west_extwalls_convection_loss",-222.080119489487,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"592",2019-10-01 15:00:00,16,10,1,"west_extwalls_convection_loss",-322.949383661519,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"593",2019-10-01 16:00:00,17,10,1,"west_extwalls_convection_loss",-373.887808597917,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"594",2019-10-01 17:00:00,18,10,1,"west_extwalls_convection_loss",-392.657504476066,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"595",2019-10-01 18:00:00,19,10,1,"west_extwalls_convection_loss",-359.901972342566,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"596",2019-10-01 19:00:00,20,10,1,"west_extwalls_convection_loss",-266.980363609723,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"597",2019-10-01 20:00:00,21,10,1,"west_extwalls_convection_loss",-178.371400941526,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"598",2019-10-01 21:00:00,22,10,1,"west_extwalls_convection_loss",-114.817039609222,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"599",2019-10-01 22:00:00,23,10,1,"west_extwalls_convection_loss",-19.0332690569776,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"600",2019-10-01 23:00:00,24,10,1,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"601",2019-10-02 00:00:00,1,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"602",2019-10-02 01:00:00,2,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"603",2019-10-02 02:00:00,3,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"604",2019-10-02 03:00:00,4,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"605",2019-10-02 04:00:00,5,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"606",2019-10-02 05:00:00,6,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"607",2019-10-02 06:00:00,7,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"608",2019-10-02 07:00:00,8,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"609",2019-10-02 08:00:00,9,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"610",2019-10-02 09:00:00,10,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"611",2019-10-02 10:00:00,11,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"612",2019-10-02 11:00:00,12,10,2,"west_extwalls_convection_loss",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
