"","month","gains_losses","value","flux","case","city","app","case_graph","gains","exchange","MonthAbb","sum","per"
"1",1,"none_roof_convection_gain",312.35367641059,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jan",91782.0468946447,0.0034
"2",1,"none_floor_convection_gain",2885.35753260197,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jan",127930.742204947,0.0226
"3",1,"none_intwalls_convection_gain",7820.68557662396,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jan",152159.084947787,0.0514
"4",1,"south_extwalls_convection_gain",37.708610154904,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Jan",44423.0362378041,8e-04
"5",1,"east_extwalls_convection_gain",26.8021610658175,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Jan",85034.3261447105,3e-04
"6",2,"none_roof_convection_gain",307.042709051464,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Feb",76889.5422206659,0.004
"7",2,"none_floor_convection_gain",2371.82871160185,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Feb",102128.987955284,0.0232
"8",2,"none_intwalls_convection_gain",6314.08807740908,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Feb",121610.411960062,0.0519
"9",2,"south_extwalls_convection_gain",176.447852306037,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Feb",29966.9228616367,0.0059
"10",2,"east_extwalls_convection_gain",53.6388760019515,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Feb",76713.1033402401,7e-04
"11",3,"none_roof_convection_gain",159.560759401358,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Mar",73188.1505230622,0.0022
"12",3,"none_floor_convection_gain",2548.88011842407,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Mar",88776.2108035984,0.0287
"13",3,"none_intwalls_convection_gain",5506.91720595363,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Mar",109184.021242659,0.0504
"14",3,"south_extwalls_convection_gain",792.402536387311,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Mar",24633.1798921781,0.0322
"15",3,"east_extwalls_convection_gain",27.9820676229906,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Mar",79676.2551717975,4e-04
"16",4,"none_roof_convection_gain",123.553123396197,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Apr",73945.4026896639,0.0017
"17",4,"none_floor_convection_gain",2492.95830839273,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Apr",87426.2710430547,0.0285
"18",4,"none_intwalls_convection_gain",5390.29393036649,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Apr",108581.711210198,0.0496
"19",4,"south_extwalls_convection_gain",1126.41149253141,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Apr",26812.0010148838,0.042
"20",4,"east_extwalls_convection_gain",16.9618925802273,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Apr",81342.7573725429,2e-04
"21",5,"none_roof_convection_gain",220.126551622562,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","May",89014.5982034155,0.0025
"22",5,"none_floor_convection_gain",2670.38086192681,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","May",104052.964103547,0.0257
"23",5,"none_intwalls_convection_gain",6547.54170621769,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","May",129487.429718852,0.0506
"24",5,"south_extwalls_convection_gain",2757.46571280792,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","May",39073.1006160916,0.0706
"25",5,"east_extwalls_convection_gain",11.9427487231665,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","May",102545.452311784,1e-04
"26",6,"none_roof_convection_gain",425.363515899451,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jun",87383.769181546,0.0049
"27",6,"none_floor_convection_gain",2099.76754557444,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jun",104320.229149797,0.0201
"28",6,"none_intwalls_convection_gain",6100.45643447754,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jun",128793.582790961,0.0474
"29",6,"south_extwalls_convection_gain",3707.54770667004,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Jun",43723.6212234342,0.0848
"30",6,"east_extwalls_convection_gain",5.72091606428795,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Jun",101166.71901237,1e-04
"31",7,"none_roof_convection_gain",474.841360923977,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jul",95853.6434506641,0.005
"32",7,"none_floor_convection_gain",2240.99632070132,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jul",110759.572155081,0.0202
"33",7,"none_intwalls_convection_gain",6842.10527690637,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jul",138608.423439409,0.0494
"34",7,"south_extwalls_convection_gain",3989.7400267545,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Jul",46641.5271734687,0.0855
"35",7,"east_extwalls_convection_gain",15.3567404518111,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Jul",108593.480219801,1e-04
"36",8,"none_roof_convection_gain",530.185585172366,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Aug",106741.054665474,0.005
"37",8,"none_floor_convection_gain",2749.81934935612,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Aug",118596.075722565,0.0232
"38",8,"none_intwalls_convection_gain",8131.61309697031,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Aug",150564.042684091,0.054
"39",8,"south_extwalls_convection_gain",4308.86998609934,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Aug",50080.0902832095,0.086
"40",8,"east_extwalls_convection_gain",7.2609666824706,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Aug",125437.56788063,1e-04
"41",9,"none_roof_convection_gain",399.734579456492,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Sep",109633.946465069,0.0036
"42",9,"none_floor_convection_gain",3090.51086307805,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Sep",118067.735477417,0.0262
"43",9,"none_intwalls_convection_gain",8499.04384638597,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Sep",150083.26774638,0.0566
"44",9,"south_extwalls_convection_gain",3042.17569803315,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Sep",44076.2851730403,0.069
"45",9,"east_extwalls_convection_gain",10.0356705523466,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Sep",125507.266877741,1e-04
"46",10,"none_roof_convection_gain",405.031831431546,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Oct",114059.980216589,0.0036
"47",10,"none_floor_convection_gain",3673.77791434256,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Oct",132538.254949581,0.0277
"48",10,"none_intwalls_convection_gain",9599.33357076239,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Oct",165362.050907656,0.0581
"49",10,"south_extwalls_convection_gain",694.914183544989,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Oct",36486.7338965632,0.019
"50",10,"east_extwalls_convection_gain",15.9997453938507,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Oct",125449.702234717,1e-04
"51",11,"none_roof_convection_gain",414.559753206572,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Nov",112945.982642104,0.0037
"52",11,"none_floor_convection_gain",4350.58262322341,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Nov",147590.836447249,0.0295
"53",11,"none_intwalls_convection_gain",9700.40970453512,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Nov",176979.587247166,0.0548
"54",11,"south_extwalls_convection_gain",0.829148997830801,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Nov",51452.2053821191,0
"55",11,"east_extwalls_convection_gain",5.87054418614241,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Nov",113194.487886473,1e-04
"56",12,"none_roof_convection_gain",441.429623961782,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Dec",104632.156106997,0.0042
"57",12,"none_floor_convection_gain",3644.66361834455,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Dec",147744.491446473,0.0247
"58",12,"none_intwalls_convection_gain",9296.95422187257,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Dec",174289.454539472,0.0533
"59",12,"south_extwalls_convection_gain",15.7238679208314,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Dec",56105.6410778647,3e-04
"60",12,"east_extwalls_convection_gain",24.1969024764115,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Dec",100691.669948796,2e-04
"61",1,"none_roof_convection_loss",-31443.0620009572,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Jan",-91781.8795008903,0.3426
"62",1,"none_floor_convection_loss",-52905.6237213674,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Jan",-127930.640676789,0.4135
"63",1,"none_intwalls_convection_loss",-65725.8416089413,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Jan",-152158.83913066,0.432
"64",1,"south_extwalls_convection_loss",-23140.2232409662,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Jan",-44422.988438659,0.5209
"65",1,"east_extwalls_convection_loss",-39977.71083042,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Jan",-85034.3639090413,0.4701
"66",2,"none_roof_convection_loss",-26183.3791032549,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Feb",-76889.4704093191,0.3405
"67",2,"none_floor_convection_loss",-43898.6269035879,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Feb",-102128.998107825,0.4298
"68",2,"none_intwalls_convection_loss",-54180.6341188011,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Feb",-121610.354452775,0.4455
"69",2,"south_extwalls_convection_loss",-16582.5900492483,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Feb",-29966.9316870404,0.5534
"70",2,"east_extwalls_convection_loss",-34719.4135640328,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Feb",-76713.2355776763,0.4526
"71",3,"none_roof_convection_loss",-24584.849766961,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Mar",-73188.0895094052,0.3359
"72",3,"none_floor_convection_loss",-39047.8531196313,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Mar",-88776.2076885158,0.4398
"73",3,"none_intwalls_convection_loss",-50859.265577247,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Mar",-109183.984278306,0.4658
"74",3,"south_extwalls_convection_loss",-12906.2711913737,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Mar",-24633.1822457314,0.5239
"75",3,"east_extwalls_convection_loss",-34836.155691904,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Mar",-79676.2956321738,0.4372
"76",4,"none_roof_convection_loss",-25477.5181381909,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Apr",-73945.3722502484,0.3445
"77",4,"none_floor_convection_loss",-39985.3542940801,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Apr",-87426.2729622539,0.4574
"78",4,"none_intwalls_convection_loss",-52971.1223981589,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Apr",-108581.712556814,0.4878
"79",4,"south_extwalls_convection_loss",-13384.3675718922,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Apr",-26812.0113944137,0.4992
"80",4,"east_extwalls_convection_loss",-36450.7503842057,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Apr",-81342.7318609591,0.4481
"81",5,"none_roof_convection_loss",-31097.1994298126,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","May",-89014.4382773246,0.3494
"82",5,"none_floor_convection_loss",-50400.2199744649,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","May",-104052.845504508,0.4844
"83",5,"none_intwalls_convection_loss",-65560.4863715279,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","May",-129487.154048526,0.5063
"84",5,"south_extwalls_convection_loss",-15555.7747269464,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","May",-39073.0245013117,0.3981
"85",5,"east_extwalls_convection_loss",-45124.1561785653,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","May",-102545.514078487,0.44
"86",6,"none_roof_convection_loss",-30173.7975321226,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Jun",-87383.6018471846,0.3453
"87",6,"none_floor_convection_loss",-51917.2102429509,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Jun",-104320.095384042,0.4977
"88",6,"none_intwalls_convection_loss",-65919.1213872843,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Jun",-128793.272023617,0.5118
"89",6,"south_extwalls_convection_loss",-14927.490648422,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Jun",-43723.5324067564,0.3414
"90",6,"east_extwalls_convection_loss",-44040.1921045043,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Jun",-101166.746056941,0.4353
"91",7,"none_roof_convection_loss",-32580.5442804106,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Jul",-95853.4668400542,0.3399
"92",7,"none_floor_convection_loss",-54834.2106037606,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Jul",-110759.436972423,0.4951
"93",7,"none_intwalls_convection_loss",-69830.7615015764,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Jul",-138608.099338393,0.5038
"94",7,"south_extwalls_convection_loss",-15562.242929194,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Jul",-46641.4384078311,0.3337
"95",7,"east_extwalls_convection_loss",-46612.8270186565,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Jul",-108593.531873939,0.4292
"96",8,"none_roof_convection_loss",-35773.4404795919,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Aug",-106740.859621534,0.3351
"97",8,"none_floor_convection_loss",-57640.8844833003,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Aug",-118595.926671198,0.486
"98",8,"none_intwalls_convection_loss",-73860.5108873491,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Aug",-150563.687621592,0.4906
"99",8,"south_extwalls_convection_loss",-16979.9127949363,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Aug",-50079.9879008022,0.3391
"100",8,"east_extwalls_convection_loss",-53583.4172063691,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Aug",-125437.627634927,0.4272
"101",9,"none_roof_convection_loss",-36856.229096821,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Sep",-109633.763070891,0.3362
"102",9,"none_floor_convection_loss",-56743.4089586355,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Sep",-118067.597359571,0.4806
"103",9,"none_intwalls_convection_loss",-72715.3643672474,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Sep",-150082.936985005,0.4845
"104",9,"south_extwalls_convection_loss",-17777.9827702411,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Sep",-44076.1900340038,0.4033
"105",9,"east_extwalls_convection_loss",-55033.7421726038,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Sep",-125507.328737546,0.4385
"106",10,"none_roof_convection_loss",-38466.8178923605,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Oct",-114059.766676364,0.3373
"107",10,"none_floor_convection_loss",-59323.675369535,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Oct",-132538.107714611,0.4476
"108",10,"none_intwalls_convection_loss",-75685.6292821733,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Oct",-165361.690270647,0.4577
"109",10,"south_extwalls_convection_loss",-21105.975188464,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Oct",-36486.6481343683,0.5785
"110",10,"east_extwalls_convection_loss",-55829.8849673101,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Oct",-125449.778327847,0.445
"111",11,"none_roof_convection_loss",-39144.9620789773,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Nov",-112945.765147292,0.3466
"112",11,"none_floor_convection_loss",-60201.572291456,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Nov",-147590.706959536,0.4079
"113",11,"none_intwalls_convection_loss",-79276.5970172688,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Nov",-176979.274611622,0.4479
"114",11,"south_extwalls_convection_loss",-29516.46560826,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Nov",-51452.1450727635,0.5737
"115",11,"east_extwalls_convection_loss",-55043.9204131628,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Nov",-113194.560426743,0.4863
"116",12,"none_roof_convection_loss",-36282.6128976067,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","roof","Dec",-104631.975463845,0.3468
"117",12,"none_floor_convection_loss",-59709.8662240216,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","floor","Dec",-147744.407955908,0.4041
"118",12,"none_intwalls_convection_loss",-75919.0668710012,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Dec",-174289.216655784,0.4356
"119",12,"south_extwalls_convection_loss",-29534.3841468941,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","south_extwalls","Dec",-56105.6222949583,0.5264
"120",12,"east_extwalls_convection_loss",-48731.0145456522,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","east_extwalls","Dec",-100691.782799891,0.484
"121",1,"none_roof_conduction_gain",70439.5351597891,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jan",91782.0468946447,0.7675
"122",1,"none_floor_conduction_gain",65143.8883498822,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jan",127930.742204947,0.5092
"123",1,"none_intwalls_conduction_gain",61347.2494510184,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jan",152159.084947787,0.4032
"124",1,"south_extwalls_conduction_gain",26740.3444123063,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Jan",44423.0362378041,0.6019
"125",1,"east_extwalls_conduction_gain",48695.4141042192,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Jan",85034.3261447105,0.5727
"126",2,"none_roof_conduction_gain",60654.4533707893,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Feb",76889.5422206659,0.7889
"127",2,"none_floor_conduction_gain",55663.099598555,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Feb",102128.987955284,0.545
"128",2,"none_intwalls_conduction_gain",51407.7296558865,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Feb",121610.411960062,0.4227
"129",2,"south_extwalls_conduction_gain",13623.4531697743,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Feb",29966.9228616367,0.4546
"130",2,"east_extwalls_conduction_gain",49291.4963457871,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Feb",76713.1033402401,0.6425
"131",3,"none_roof_conduction_gain",60012.9926274983,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Mar",73188.1505230622,0.82
"132",3,"none_floor_conduction_gain",47025.1993245632,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Mar",88776.2108035984,0.5297
"133",3,"none_intwalls_conduction_gain",49910.5802357919,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Mar",109184.021242659,0.4571
"134",3,"south_extwalls_conduction_gain",3954.93351995005,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Mar",24633.1798921781,0.1606
"135",3,"east_extwalls_conduction_gain",57841.5271678806,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Mar",79676.2551717975,0.726
"136",4,"none_roof_conduction_gain",61955.1382229328,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Apr",73945.4026896639,0.8378
"137",4,"none_floor_conduction_gain",46864.6643732215,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Apr",87426.2710430547,0.536
"138",4,"none_intwalls_conduction_gain",51899.8131970255,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Apr",108581.711210198,0.478
"139",4,"south_extwalls_conduction_gain",3966.97083148537,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Apr",26812.0010148838,0.148
"140",4,"east_extwalls_conduction_gain",61018.6964326151,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Apr",81342.7573725429,0.7501
"141",5,"none_roof_conduction_gain",75922.4755693579,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","May",89014.5982034155,0.8529
"142",5,"none_floor_conduction_gain",61773.0060701671,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","May",104052.964103547,0.5937
"143",5,"none_intwalls_conduction_gain",66563.7607776432,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","May",129487.429718852,0.5141
"144",5,"south_extwalls_conduction_gain",3746.9996640593,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","May",39073.1006160916,0.0959
"145",5,"east_extwalls_conduction_gain",78800.7212122557,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","May",102545.452311784,0.7684
"146",6,"none_roof_conduction_gain",72950.5277835552,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jun",87383.769181546,0.8348
"147",6,"none_floor_conduction_gain",67377.4567268731,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jun",104320.229149797,0.6459
"148",6,"none_intwalls_conduction_gain",69326.3240608222,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jun",128793.582790961,0.5383
