"","date_graph","time","month","day","gains_losses","value","flux","case"
"79",2019-11-24 06:00:00,7,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"80",2019-11-24 07:00:00,8,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"81",2019-11-24 08:00:00,9,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"82",2019-11-24 09:00:00,10,11,24,"none_floor_convection_gain",2.48586979727247,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"83",2019-11-24 10:00:00,11,11,24,"none_floor_convection_gain",11.7837998467441,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"84",2019-11-24 11:00:00,12,11,24,"none_floor_convection_gain",22.1255906769628,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"85",2019-11-24 12:00:00,13,11,24,"none_floor_convection_gain",30.8317313060736,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"86",2019-11-24 13:00:00,14,11,24,"none_floor_convection_gain",39.0305566153197,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"87",2019-11-24 14:00:00,15,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"88",2019-11-24 15:00:00,16,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"89",2019-11-24 16:00:00,17,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"90",2019-11-24 17:00:00,18,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"91",2019-11-24 18:00:00,19,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"92",2019-11-24 19:00:00,20,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"93",2019-11-24 20:00:00,21,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"94",2019-11-24 21:00:00,22,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"95",2019-11-24 22:00:00,23,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"96",2019-11-24 23:00:00,24,11,24,"none_floor_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"97",2019-11-23 00:00:00,1,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"98",2019-11-23 01:00:00,2,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
